year,county,num_vehicle,county
2020,Los Angeles,272,1
2020,Los Angeles,298,1
2020,Los Angeles,299,1
2020,Los Angeles,323,1
2020,Los Angeles,348,1
2020,Los Angeles,363,2
2020,Los Angeles,364,1
2020,Los Angeles,385,1
2020,Los Angeles,411,1
2020,Los Angeles,412,2
2020,Los Angeles,441,1
2020,Los Angeles,445,1
2020,Los Angeles,447,1
2020,Los Angeles,452,1
2020,Los Angeles,487,1
2020,Los Angeles,495,1
2020,Los Angeles,503,1
2020,Los Angeles,525,1
2020,Los Angeles,562,1
2020,Los Angeles,571,1
2020,Los Angeles,652,1
2020,Los Angeles,667,1
2020,Los Angeles,791,1
2020,Los Angeles,806,1
2020,Los Angeles,908,1
2020,Los Angeles,1302,1
2020,Los Angeles,1314,1
2020,Los Angeles,1327,1
2020,Los Angeles,1387,1
2020,Los Angeles,1429,1
2020,Los Angeles,1666,1
2020,Los Angeles,1837,1
2020,Los Angeles,1870,1
2020,Los Angeles,1935,1
2020,Los Angeles,2039,1
2020,Los Angeles,2328,1
2020,Los Angeles,2746,1
2020,Los Angeles,4154,1
2020,Los Angeles,4271,1
2020,Los Angeles,4685,1
2020,Los Angeles,4888,1
2020,Los Angeles,5256,1
2020,Los Angeles,5614,1
2020,Los Angeles,6183,1
2020,Los Angeles,6249,1
2020,Los Angeles,8589,1
2020,Los Angeles,10908,1
2020,Los Angeles,13862,1
2020,Los Angeles,14146,1
2020,Los Angeles,33382,1
2020,Los Angeles,77957,1
2020,Los Angeles,208354,1
2020,Los Angeles,295439,1
2020,Los Angeles,6051570,1
2020,Madera,1,11
2020,Madera,2,7
2020,Madera,3,5
2020,Madera,4,1
2020,Madera,5,3
2020,Madera,6,1
2020,Madera,7,1
2020,Madera,8,2
2020,Madera,14,1
2020,Madera,19,1
2020,Madera,24,2
2020,Madera,25,2
2020,Madera,26,1
2020,Madera,37,1
2020,Madera,56,1
2020,Madera,61,1
2020,Madera,87,1
2020,Madera,101,1
2020,Madera,2060,1
2020,Madera,5096,1
2020,Madera,6609,1
2020,Madera,94362,1
2020,Marin,1,3
2020,Marin,2,2
2020,Marin,3,4
2020,Marin,4,1
2020,Marin,5,2
2020,Marin,6,3
2020,Marin,8,2
2020,Marin,9,2
2020,Marin,10,6
2020,Marin,13,1
2020,Marin,14,3
2020,Marin,15,1
2020,Marin,16,1
2020,Marin,18,1
2020,Marin,20,2
2020,Marin,21,1
2020,Marin,23,1
2020,Marin,24,1
2020,Marin,25,1
2020,Marin,27,1
2020,Marin,28,2
2020,Marin,31,1
2020,Marin,34,1
2020,Marin,39,2
2020,Marin,40,1
2020,Marin,48,1
2020,Marin,50,1
2020,Marin,52,1
2020,Marin,66,1
2020,Marin,68,1
2020,Marin,79,1
2020,Marin,81,1
2020,Marin,91,1
2020,Marin,102,1
2020,Marin,104,1
2020,Marin,107,1
2020,Marin,117,1
2020,Marin,122,1
2020,Marin,143,1
2020,Marin,155,1
2020,Marin,165,1
2020,Marin,172,1
2020,Marin,190,1
2020,Marin,278,1
2020,Marin,319,1
2020,Marin,334,1
2020,Marin,344,1
2020,Marin,443,1
2020,Marin,456,1
2020,Marin,508,1
2020,Marin,532,1
2020,Marin,683,1
2020,Marin,1129,1
2020,Marin,2149,1
2020,Marin,4813,1
2020,Marin,5337,1
2020,Marin,14958,1
2020,Marin,169927,1
2020,Mariposa,1,10
2020,Mariposa,2,1
2020,Mariposa,3,3
2020,Mariposa,4,2
2020,Mariposa,6,1
2020,Mariposa,13,1
2020,Mariposa,16,1
2020,Mariposa,17,1
2020,Mariposa,384,1
2020,Mariposa,779,1
2020,Mariposa,1759,1
2020,Mariposa,15274,1
2020,Mendocino,1,11
2020,Mendocino,2,5
2020,Mendocino,3,5
2020,Mendocino,4,1
2020,Mendocino,5,6
2020,Mendocino,6,2
2020,Mendocino,7,2
2020,Mendocino,10,2
2020,Mendocino,13,2
2020,Mendocino,14,1
2020,Mendocino,15,2
2020,Mendocino,20,2
2020,Mendocino,24,1
2020,Mendocino,39,1
2020,Mendocino,43,1
2020,Mendocino,50,1
2020,Mendocino,56,1
2020,Mendocino,66,1
2020,Mendocino,71,1
2020,Mendocino,89,1
2020,Mendocino,90,1
2020,Mendocino,178,1
2020,Mendocino,2691,1
2020,Mendocino,3497,1
2020,Mendocino,7214,1
2020,Mendocino,69070,1
2020,Merced,1,12
2020,Merced,2,5
2020,Merced,3,1
2020,Merced,4,5
2020,Merced,5,5
2020,Merced,6,1
2020,Merced,7,1
2020,Merced,8,3
2020,Merced,10,1
2020,Merced,14,1
2020,Merced,15,1
2020,Merced,16,2
2020,Merced,21,1
2020,Merced,23,1
2020,Merced,29,1
2020,Merced,35,1
2020,Merced,44,2
2020,Merced,49,2
2020,Merced,81,1
2020,Merced,113,1
2020,Merced,154,1
2020,Merced,170,1
2020,Merced,3817,1
2020,Merced,7051,1
2020,Merced,11251,1
2020,Merced,169136,1
2020,Modoc,1,1
2020,Modoc,2,1
2020,Modoc,82,1
2020,Modoc,467,1
2020,Modoc,1177,1
2020,Modoc,6203,1
2020,Mono,1,11
2020,Mono,2,7
2020,Mono,3,1
2020,Mono,5,1
2020,Mono,7,2
2020,Mono,8,1
2020,Mono,12,1
2020,Mono,205,1
2020,Mono,512,1
2020,Mono,977,1
2020,Mono,10098,1
2020,Monterey,1,7
2020,Monterey,2,5
2020,Monterey,3,4
2020,Monterey,4,5
2020,Monterey,5,2
2020,Monterey,6,2
2020,Monterey,7,2
2020,Monterey,8,1
2020,Monterey,9,1
2020,Monterey,11,6
2020,Monterey,12,1
2020,Monterey,13,2
2020,Monterey,14,2
2020,Monterey,15,1
2020,Monterey,16,1
2020,Monterey,17,1
2020,Monterey,21,3
2020,Monterey,25,1
2020,Monterey,27,1
2020,Monterey,28,1
2020,Monterey,30,2
2020,Monterey,31,1
2020,Monterey,37,1
2020,Monterey,38,1
2020,Monterey,43,1
2020,Monterey,45,1
2020,Monterey,46,1
2020,Monterey,61,1
2020,Monterey,84,1
2020,Monterey,92,1
2020,Monterey,97,1
2020,Monterey,118,1
2020,Monterey,136,1
2020,Monterey,171,1
2020,Monterey,173,1
2020,Monterey,194,1
2020,Monterey,243,1
2020,Monterey,333,1
2020,Monterey,379,1
2020,Monterey,646,1
2020,Monterey,9569,1
2020,Monterey,10356,1
2020,Monterey,16464,1
2020,Monterey,283609,1
2020,Napa,1,6
2020,Napa,2,5
2020,Napa,3,6
2020,Napa,4,3
2020,Napa,5,3
2020,Napa,6,4
2020,Napa,7,6
2020,Napa,8,1
2020,Napa,10,1
2020,Napa,11,1
2020,Napa,13,3
2020,Napa,14,1
2020,Napa,15,3
2020,Napa,18,1
2020,Napa,19,1
2020,Napa,22,2
2020,Napa,26,2
2020,Napa,28,1
2020,Napa,54,1
2020,Napa,55,1
2020,Napa,64,1
2020,Napa,69,1
2020,Napa,91,1
2020,Napa,95,1
2020,Napa,108,1
2020,Napa,135,1
2020,Napa,158,1
2020,Napa,186,1
2020,Napa,200,1
2020,Napa,290,1
2020,Napa,473,1
2020,Napa,4743,1
2020,Napa,4901,1
2020,Napa,4973,1
2020,Napa,95268,1
2020,Nevada,1,3
2020,Nevada,2,9
2020,Nevada,3,3
2020,Nevada,4,8
2020,Nevada,6,1
2020,Nevada,7,4
2020,Nevada,8,3
2020,Nevada,9,1
2020,Nevada,10,1
2020,Nevada,13,1
2020,Nevada,14,1
2020,Nevada,15,2
2020,Nevada,25,1
2020,Nevada,26,1
2020,Nevada,35,1
2020,Nevada,42,1
2020,Nevada,45,1
2020,Nevada,58,1
2020,Nevada,59,1
2020,Nevada,64,1
2020,Nevada,71,1
2020,Nevada,85,1
2020,Nevada,92,1
2020,Nevada,135,1
2020,Nevada,189,1
2020,Nevada,3024,1
2020,Nevada,3533,1
2020,Nevada,6680,1
2020,Nevada,75869,1
2020,Orange,1,2
2020,Orange,2,2
2020,Orange,3,1
2020,Orange,6,1
2020,Orange,9,1
2020,Orange,11,1
2020,Orange,12,1
2020,Orange,19,1
2020,Orange,27,2
2020,Orange,34,2
2020,Orange,36,1
2020,Orange,37,2
2020,Orange,41,1
2020,Orange,42,1
2020,Orange,48,1
2020,Orange,54,1
2020,Orange,63,1
2020,Orange,64,1
2020,Orange,65,2
2020,Orange,70,1
2020,Orange,71,1
2020,Orange,92,1
2020,Orange,95,1
2020,Orange,116,1
2020,Orange,122,1
2020,Orange,136,1
2020,Orange,141,1
2020,Orange,150,1
2020,Orange,153,1
2020,Orange,161,1
2020,Orange,166,1
2020,Orange,169,1
2020,Orange,170,1
2020,Orange,186,1
2020,Orange,192,2
2020,Orange,193,1
2020,Orange,202,1
2020,Orange,209,1
2020,Orange,217,1
2020,Orange,248,1
2020,Orange,266,1
2020,Orange,274,1
2020,Orange,275,1
2020,Orange,325,1
2020,Orange,335,1
2020,Orange,347,1
2020,Orange,404,1
2020,Orange,480,1
2020,Orange,492,1
2020,Orange,528,1
2020,Orange,555,1
2020,Orange,584,1
2020,Orange,594,1
2020,Orange,605,1
2020,Orange,660,1
2020,Orange,703,1
2020,Orange,726,1
2020,Orange,841,1
2020,Orange,1194,1
2020,Orange,1263,1
2020,Orange,1288,1
2020,Orange,1484,1
2020,Orange,1984,1
2020,Orange,2069,1
2020,Orange,2198,1
2020,Orange,2717,1
2020,Orange,3117,1
2020,Orange,3269,1
2020,Orange,3617,1
2020,Orange,4948,1
2020,Orange,5126,1
2020,Orange,5217,1
2020,Orange,8344,1
2020,Orange,18495,1
2020,Orange,36688,1
2020,Orange,81123,1
2020,Orange,95853,1
2020,Orange,2088387,1
2020,Out Of State,1,3
2020,Out Of State,2,6
2020,Out Of State,3,4
2020,Out Of State,4,4
2020,Out Of State,5,3
2020,Out Of State,6,3
2020,Out Of State,7,3
2020,Out Of State,8,1
2020,Out Of State,9,4
2020,Out Of State,10,2
2020,Out Of State,11,2
2020,Out Of State,13,2
2020,Out Of State,15,2
2020,Out Of State,17,1
2020,Out Of State,18,2
2020,Out Of State,20,2
2020,Out Of State,21,1
2020,Out Of State,22,1
2020,Out Of State,23,1
2020,Out Of State,24,1
2020,Out Of State,29,2
2020,Out Of State,36,1
2020,Out Of State,43,1
2020,Out Of State,45,1
2020,Out Of State,50,1
2020,Out Of State,51,1
2020,Out Of State,54,1
2020,Out Of State,78,1
2020,Out Of State,81,1
2020,Out Of State,100,1
2020,Out Of State,105,1
2020,Out Of State,134,1
2020,Out Of State,190,1
2020,Out Of State,203,1
2020,Out Of State,211,1
2020,Out Of State,240,1
2020,Out Of State,272,1
2020,Out Of State,282,1
2020,Out Of State,407,1
2020,Out Of State,557,1
2020,Out Of State,781,1
2020,Out Of State,975,1
2020,Out Of State,9871,1
2020,Out Of State,17000,1
2020,Out Of State,50001,1
2020,Out Of State,361687,1
2020,Placer,1,3
2020,Placer,2,2
2020,Placer,3,4
2020,Placer,5,3
2020,Placer,6,1
2020,Placer,7,2
2020,Placer,8,3
2020,Placer,9,5
2020,Placer,10,3
2020,Placer,12,1
2020,Placer,13,3
2020,Placer,16,2
2020,Placer,17,3
2020,Placer,19,1
2020,Placer,20,2
2020,Placer,22,1
2020,Placer,24,1
2020,Placer,27,1
2020,Placer,28,1
2020,Placer,29,1
2020,Placer,32,2
2020,Placer,33,1
2020,Placer,37,1
2020,Placer,38,1
2020,Placer,39,1
2020,Placer,40,1
2020,Placer,47,1
2020,Placer,48,1
2020,Placer,49,1
2020,Placer,52,1
2020,Placer,56,1
2020,Placer,58,1
2020,Placer,72,1
2020,Placer,73,2
2020,Placer,157,1
2020,Placer,167,1
2020,Placer,185,1
2020,Placer,201,1
2020,Placer,279,1
2020,Placer,337,1
2020,Placer,369,1
2020,Placer,373,1
2020,Placer,385,1
2020,Placer,657,1
2020,Placer,689,1
2020,Placer,1376,1
2020,Placer,12752,1
2020,Placer,14878,1
2020,Placer,16137,1
2020,Placer,277768,1
2020,Plumas,1,10
2020,Plumas,2,3
2020,Plumas,3,2
2020,Plumas,4,4
2020,Plumas,5,1
2020,Plumas,11,1
2020,Plumas,224,1
2020,Plumas,975,1
2020,Plumas,2284,1
2020,Plumas,17145,1
2020,Riverside,1,4
2020,Riverside,2,1
2020,Riverside,4,1
2020,Riverside,5,2
2020,Riverside,6,1
2020,Riverside,7,2
2020,Riverside,8,1
2020,Riverside,9,4
2020,Riverside,10,1
2020,Riverside,14,2
2020,Riverside,15,1
2020,Riverside,20,1
2020,Riverside,25,1
2020,Riverside,26,1
2020,Riverside,32,1
2020,Riverside,33,1
2020,Riverside,38,1
2020,Riverside,40,1
2020,Riverside,41,1
2020,Riverside,44,1
2020,Riverside,45,1
2020,Riverside,50,1
2020,Riverside,51,1
2020,Riverside,52,1
2020,Riverside,54,1
2020,Riverside,55,1
2020,Riverside,58,2
2020,Riverside,59,1
2020,Riverside,67,1
2020,Riverside,68,1
2020,Riverside,69,1
2020,Riverside,70,2
2020,Riverside,72,1
2020,Riverside,82,1
2020,Riverside,101,1
2020,Riverside,112,1
2020,Riverside,113,1
2020,Riverside,117,1
2020,Riverside,120,1
2020,Riverside,124,3
2020,Riverside,135,1
2020,Riverside,138,2
2020,Riverside,145,1
2020,Riverside,193,1
2020,Riverside,212,1
2020,Riverside,218,1
2020,Riverside,306,1
2020,Riverside,395,1
2020,Riverside,481,1
2020,Riverside,686,1
2020,Riverside,726,1
2020,Riverside,780,1
2020,Riverside,819,1
2020,Riverside,824,1
2020,Riverside,848,1
2020,Riverside,880,1
2020,Riverside,984,1
2020,Riverside,1738,1
2020,Riverside,1868,1
2020,Riverside,2234,1
2020,Riverside,2468,1
2020,Riverside,4374,1
2020,Riverside,47627,1
2020,Riverside,50015,1
2020,Riverside,78220,1
2020,Riverside,1527581,1
2020,Sacramento,1,5
2020,Sacramento,2,5
2020,Sacramento,3,1
2020,Sacramento,4,1
2020,Sacramento,7,4
2020,Sacramento,8,2
2020,Sacramento,10,1
2020,Sacramento,14,3
2020,Sacramento,18,1
2020,Sacramento,19,2
2020,Sacramento,20,1
2020,Sacramento,24,1
2020,Sacramento,25,1
2020,Sacramento,27,2
2020,Sacramento,28,1
2020,Sacramento,29,1
2020,Sacramento,30,1
2020,Sacramento,31,2
2020,Sacramento,33,1
2020,Sacramento,49,1
2020,Sacramento,50,1
2020,Sacramento,52,2
2020,Sacramento,55,1
2020,Sacramento,57,1
2020,Sacramento,63,1
2020,Sacramento,69,1
2020,Sacramento,70,1
2020,Sacramento,72,1
2020,Sacramento,74,1
2020,Sacramento,75,1
2020,Sacramento,82,1
2020,Sacramento,84,1
2020,Sacramento,86,1
2020,Sacramento,92,1
2020,Sacramento,97,2
2020,Sacramento,102,1
2020,Sacramento,105,1
2020,Sacramento,110,2
2020,Sacramento,120,1
2020,Sacramento,153,1
2020,Sacramento,184,1
2020,Sacramento,203,1
2020,Sacramento,209,1
2020,Sacramento,254,1
2020,Sacramento,443,1
2020,Sacramento,512,1
2020,Sacramento,549,1
2020,Sacramento,580,1
2020,Sacramento,627,1
2020,Sacramento,943,1
2020,Sacramento,1073,1
2020,Sacramento,1087,1
2020,Sacramento,1257,1
2020,Sacramento,1364,1
2020,Sacramento,1572,1
2020,Sacramento,2929,1
2020,Sacramento,27959,1
2020,Sacramento,44780,1
2020,Sacramento,45482,1
2020,Sacramento,957722,1
2020,San Benito,1,14
2020,San Benito,2,8
2020,San Benito,3,6
2020,San Benito,4,3
2020,San Benito,5,1
2020,San Benito,6,1
2020,San Benito,8,2
2020,San Benito,10,1
2020,San Benito,12,1
2020,San Benito,15,1
2020,San Benito,19,1
2020,San Benito,21,1
2020,San Benito,23,1
2020,San Benito,29,1
2020,San Benito,32,1
2020,San Benito,40,1
2020,San Benito,46,1
2020,San Benito,52,1
2020,San Benito,101,1
2020,San Benito,109,1
2020,San Benito,130,1
2020,San Benito,1521,1
2020,San Benito,2849,1
2020,San Benito,3077,1
2020,San Benito,44397,1
2020,San Bernardino,1,3
2020,San Bernardino,2,3
2020,San Bernardino,3,2
2020,San Bernardino,4,1
2020,San Bernardino,5,1
2020,San Bernardino,7,1
2020,San Bernardino,8,2
2020,San Bernardino,9,2
2020,San Bernardino,10,2
2020,San Bernardino,11,2
2020,San Bernardino,16,2
2020,San Bernardino,17,1
2020,San Bernardino,21,3
2020,San Bernardino,22,1
2020,San Bernardino,27,1
2020,San Bernardino,28,1
2020,San Bernardino,29,1
2020,San Bernardino,30,1
2020,San Bernardino,35,1
2020,San Bernardino,37,1
2020,San Bernardino,39,1
2020,San Bernardino,40,1
2020,San Bernardino,47,1
2020,San Bernardino,49,2
2020,San Bernardino,51,1
2020,San Bernardino,56,1
2020,San Bernardino,58,2
2020,San Bernardino,60,1
2020,San Bernardino,62,1
2020,San Bernardino,64,2
2020,San Bernardino,68,1
2020,San Bernardino,69,2
2020,San Bernardino,70,1
2020,San Bernardino,71,1
2020,San Bernardino,80,1
2020,San Bernardino,86,1
2020,San Bernardino,98,1
2020,San Bernardino,112,1
2020,San Bernardino,115,1
2020,San Bernardino,123,1
2020,San Bernardino,126,1
2020,San Bernardino,138,1
2020,San Bernardino,155,1
2020,San Bernardino,156,1
2020,San Bernardino,223,1
2020,San Bernardino,314,1
2020,San Bernardino,333,1
2020,San Bernardino,470,1
2020,San Bernardino,532,1
2020,San Bernardino,546,1
2020,San Bernardino,592,1
2020,San Bernardino,618,1
2020,San Bernardino,726,1
2020,San Bernardino,780,1
2020,San Bernardino,792,1
2020,San Bernardino,1137,1
2020,San Bernardino,1220,1
2020,San Bernardino,1784,1
2020,San Bernardino,1909,1
2020,San Bernardino,3443,1
2020,San Bernardino,37756,1
2020,San Bernardino,38248,1
2020,San Bernardino,67979,1
2020,San Bernardino,1379042,1
2020,San Diego,1,1
2020,San Diego,2,3
2020,San Diego,4,2
2020,San Diego,6,1
2020,San Diego,10,1
2020,San Diego,12,1
2020,San Diego,13,1
2020,San Diego,17,1
2020,San Diego,20,1
2020,San Diego,21,1
2020,San Diego,22,2
2020,San Diego,23,2
2020,San Diego,30,1
2020,San Diego,35,1
2020,San Diego,36,1
2020,San Diego,37,1
2020,San Diego,39,1
2020,San Diego,45,1
2020,San Diego,48,1
2020,San Diego,52,1
2020,San Diego,57,1
2020,San Diego,58,1
2020,San Diego,60,1
2020,San Diego,74,1
2020,San Diego,79,1
2020,San Diego,101,2
2020,San Diego,106,1
2020,San Diego,107,1
2020,San Diego,111,1
2020,San Diego,116,1
2020,San Diego,127,1
2020,San Diego,128,1
2020,San Diego,136,1
2020,San Diego,137,2
2020,San Diego,139,1
2020,San Diego,179,1
2020,San Diego,193,1
2020,San Diego,194,1
2020,San Diego,202,1
2020,San Diego,227,2
2020,San Diego,237,1
2020,San Diego,251,1
2020,San Diego,256,1
2020,San Diego,261,1
2020,San Diego,273,1
2020,San Diego,322,1
2020,San Diego,326,1
2020,San Diego,358,1
2020,San Diego,362,1
2020,San Diego,417,1
2020,San Diego,429,1
2020,San Diego,445,1
2020,San Diego,468,1
2020,San Diego,625,1
2020,San Diego,641,1
2020,San Diego,658,1
2020,San Diego,662,1
2020,San Diego,754,1
2020,San Diego,1035,1
2020,San Diego,1181,1
2020,San Diego,1291,1
2020,San Diego,1320,1
2020,San Diego,1904,1
2020,San Diego,1976,1
2020,San Diego,2219,1
2020,San Diego,2608,1
2020,San Diego,2960,1
2020,San Diego,3100,1
2020,San Diego,3954,1
2020,San Diego,5348,1
2020,San Diego,12335,1
2020,San Diego,54026,1
2020,San Diego,89921,1
2020,San Diego,106204,1
2020,San Diego,2174982,1
2020,San Francisco,1,1
2020,San Francisco,2,1
2020,San Francisco,3,2
2020,San Francisco,4,2
2020,San Francisco,5,2
2020,San Francisco,6,2
2020,San Francisco,7,3
2020,San Francisco,8,1
2020,San Francisco,11,1
2020,San Francisco,12,2
2020,San Francisco,13,3
2020,San Francisco,14,4
2020,San Francisco,16,1
2020,San Francisco,24,2
2020,San Francisco,26,1
2020,San Francisco,28,1
2020,San Francisco,31,1
2020,San Francisco,33,2
2020,San Francisco,35,1
2020,San Francisco,36,2
2020,San Francisco,39,1
2020,San Francisco,47,1
2020,San Francisco,48,1
2020,San Francisco,53,1
2020,San Francisco,57,1
2020,San Francisco,59,1
2020,San Francisco,73,1
2020,San Francisco,74,1
2020,San Francisco,83,1
2020,San Francisco,84,1
2020,San Francisco,87,1
2020,San Francisco,88,1
2020,San Francisco,99,1
2020,San Francisco,102,1
2020,San Francisco,106,1
2020,San Francisco,112,1
2020,San Francisco,131,1
2020,San Francisco,132,1
2020,San Francisco,137,1
2020,San Francisco,140,1
2020,San Francisco,141,1
2020,San Francisco,144,1
2020,San Francisco,152,1
2020,San Francisco,182,1
2020,San Francisco,219,1
2020,San Francisco,228,1
2020,San Francisco,254,1
2020,San Francisco,260,1
2020,San Francisco,321,1
2020,San Francisco,330,1
2020,San Francisco,345,1
2020,San Francisco,485,1
2020,San Francisco,508,1
2020,San Francisco,552,1
2020,San Francisco,682,1
2020,San Francisco,827,1
2020,San Francisco,880,1
2020,San Francisco,923,1
2020,San Francisco,1004,1
2020,San Francisco,1299,1
2020,San Francisco,4321,1
2020,San Francisco,4485,1
2020,San Francisco,10124,1
2020,San Francisco,34318,1
2020,San Francisco,344462,1
2020,San Joaquin,1,1
2020,San Joaquin,2,5
2020,San Joaquin,3,5
2020,San Joaquin,4,1
2020,San Joaquin,5,4
2020,San Joaquin,6,2
2020,San Joaquin,7,2
2020,San Joaquin,8,1
2020,San Joaquin,9,4
2020,San Joaquin,10,3
2020,San Joaquin,11,2
2020,San Joaquin,13,2
2020,San Joaquin,14,2
2020,San Joaquin,16,1
2020,San Joaquin,17,2
2020,San Joaquin,18,2
2020,San Joaquin,20,1
2020,San Joaquin,21,2
2020,San Joaquin,22,1
2020,San Joaquin,24,1
2020,San Joaquin,25,1
2020,San Joaquin,27,1
2020,San Joaquin,28,1
2020,San Joaquin,36,1
2020,San Joaquin,38,2
2020,San Joaquin,50,1
2020,San Joaquin,52,1
2020,San Joaquin,55,1
2020,San Joaquin,64,1
2020,San Joaquin,101,1
2020,San Joaquin,152,1
2020,San Joaquin,172,1
2020,San Joaquin,203,1
2020,San Joaquin,221,1
2020,San Joaquin,277,1
2020,San Joaquin,313,1
2020,San Joaquin,333,1
2020,San Joaquin,409,1
2020,San Joaquin,439,1
2020,San Joaquin,470,1
2020,San Joaquin,727,1
2020,San Joaquin,1376,1
2020,San Joaquin,15635,1
2020,San Joaquin,16338,1
2020,San Joaquin,28893,1
2020,San Joaquin,479554,1
2020,San Luis Obispo,1,8
2020,San Luis Obispo,2,7
2020,San Luis Obispo,3,4
2020,San Luis Obispo,4,2
2020,San Luis Obispo,5,2
2020,San Luis Obispo,6,2
2020,San Luis Obispo,7,1
2020,San Luis Obispo,8,4
2020,San Luis Obispo,9,3
2020,San Luis Obispo,10,1
2020,San Luis Obispo,12,2
2020,San Luis Obispo,15,1
2020,San Luis Obispo,16,3
2020,San Luis Obispo,20,1
2020,San Luis Obispo,23,1
2020,San Luis Obispo,24,1
2020,San Luis Obispo,25,1
2020,San Luis Obispo,26,1
2020,San Luis Obispo,27,1
2020,San Luis Obispo,28,1
2020,San Luis Obispo,32,1
2020,San Luis Obispo,39,1
2020,San Luis Obispo,41,1
2020,San Luis Obispo,43,1
2020,San Luis Obispo,51,1
2020,San Luis Obispo,53,1
2020,San Luis Obispo,54,1
2020,San Luis Obispo,64,1
2020,San Luis Obispo,93,1
2020,San Luis Obispo,110,1
2020,San Luis Obispo,136,1
2020,San Luis Obispo,143,1
2020,San Luis Obispo,144,2
2020,San Luis Obispo,149,1
2020,San Luis Obispo,233,1
2020,San Luis Obispo,240,1
2020,San Luis Obispo,317,1
2020,San Luis Obispo,335,1
2020,San Luis Obispo,396,1
2020,San Luis Obispo,777,1
2020,San Luis Obispo,9701,1
2020,San Luis Obispo,10828,1
2020,San Luis Obispo,13876,1
2020,San Luis Obispo,185629,1
2020,San Mateo,1,3
2020,San Mateo,2,3
2020,San Mateo,3,2
2020,San Mateo,4,1
2020,San Mateo,5,1
2020,San Mateo,6,1
2020,San Mateo,7,2
2020,San Mateo,8,1
2020,San Mateo,9,1
2020,San Mateo,10,1
2020,San Mateo,11,2
2020,San Mateo,13,2
2020,San Mateo,14,2
2020,San Mateo,15,1
2020,San Mateo,17,1
2020,San Mateo,18,1
2020,San Mateo,20,1
2020,San Mateo,26,1
2020,San Mateo,30,2
2020,San Mateo,32,1
2020,San Mateo,37,1
2020,San Mateo,38,1
2020,San Mateo,40,2
2020,San Mateo,43,1
2020,San Mateo,48,1
2020,San Mateo,50,1
2020,San Mateo,53,1
2020,San Mateo,56,1
2020,San Mateo,57,2
2020,San Mateo,62,2
2020,San Mateo,65,1
2020,San Mateo,68,1
2020,San Mateo,73,1
2020,San Mateo,74,1
2020,San Mateo,79,1
2020,San Mateo,81,1
2020,San Mateo,82,1
2020,San Mateo,103,1
2020,San Mateo,106,1
2020,San Mateo,109,1
2020,San Mateo,121,1
2020,San Mateo,136,1
2020,San Mateo,141,1
2020,San Mateo,162,1
2020,San Mateo,171,1
2020,San Mateo,182,1
2020,San Mateo,184,1
2020,San Mateo,204,1
2020,San Mateo,262,1
2020,San Mateo,268,1
2020,San Mateo,291,1
2020,San Mateo,397,1
2020,San Mateo,410,1
2020,San Mateo,504,1
2020,San Mateo,513,1
2020,San Mateo,525,1
2020,San Mateo,710,1
2020,San Mateo,951,1
2020,San Mateo,1003,1
2020,San Mateo,1321,1
2020,San Mateo,1365,1
2020,San Mateo,1402,1
2020,San Mateo,1672,1
2020,San Mateo,3331,1
2020,San Mateo,7097,1
2020,San Mateo,8481,1
2020,San Mateo,19522,1
2020,San Mateo,36857,1
2020,San Mateo,517750,1
2020,Santa Barbara,1,6
2020,Santa Barbara,2,7
2020,Santa Barbara,3,2
2020,Santa Barbara,4,5
2020,Santa Barbara,5,4
2020,Santa Barbara,9,3
2020,Santa Barbara,10,2
2020,Santa Barbara,11,2
2020,Santa Barbara,12,6
2020,Santa Barbara,13,2
2020,Santa Barbara,14,1
2020,Santa Barbara,19,1
2020,Santa Barbara,21,3
2020,Santa Barbara,23,1
2020,Santa Barbara,25,2
2020,Santa Barbara,26,2
2020,Santa Barbara,27,2
2020,Santa Barbara,29,1
2020,Santa Barbara,31,1
2020,Santa Barbara,32,1
2020,Santa Barbara,34,2
2020,Santa Barbara,51,1
2020,Santa Barbara,55,1
2020,Santa Barbara,62,1
2020,Santa Barbara,65,1
2020,Santa Barbara,77,1
2020,Santa Barbara,103,1
2020,Santa Barbara,109,1
2020,Santa Barbara,111,1
2020,Santa Barbara,122,1
2020,Santa Barbara,135,1
2020,Santa Barbara,245,1
2020,Santa Barbara,269,1
2020,Santa Barbara,294,1
2020,Santa Barbara,308,1
2020,Santa Barbara,350,1
2020,Santa Barbara,440,1
2020,Santa Barbara,553,1
2020,Santa Barbara,1143,1
2020,Santa Barbara,10157,1
2020,Santa Barbara,12044,1
2020,Santa Barbara,14584,1
2020,Santa Barbara,283973,1
2020,Santa Clara,1,4
2020,Santa Clara,2,1
2020,Santa Clara,3,2
2020,Santa Clara,5,1
2020,Santa Clara,7,1
2020,Santa Clara,9,2
2020,Santa Clara,11,1
2020,Santa Clara,16,1
2020,Santa Clara,17,1
2020,Santa Clara,19,1
2020,Santa Clara,21,1
2020,Santa Clara,24,1
2020,Santa Clara,30,1
2020,Santa Clara,31,1
2020,Santa Clara,33,1
2020,Santa Clara,36,1
2020,Santa Clara,37,1
2020,Santa Clara,39,1
2020,Santa Clara,40,1
2020,Santa Clara,42,1
2020,Santa Clara,43,1
2020,Santa Clara,52,1
2020,Santa Clara,60,1
2020,Santa Clara,66,1
2020,Santa Clara,70,1
2020,Santa Clara,85,1
2020,Santa Clara,86,2
2020,Santa Clara,90,1
2020,Santa Clara,96,1
